Specie,X,Y
Aonyx capensis,18.47909,-34.35027
Genetta genetta,18.47909,-34.35027
Mungos mungo,31.447477,-23.110347
Crocuta crocuta,20.387735,-26.013159
Cynictis penicillata,30.069466,-27.155585
Crocuta crocuta,31.418669,-25.102888
Felis silvestris,28.415255,-23.753467
Canis mesomelas,20.596533,-25.421261
Canis mesomelas,27.055192,-25.319942
Canis mesomelas,20.099946,-25.864708
Canis adustus,31.784413,-24.408888
Crocuta crocuta,31.374085,-25.107036
Helogale parvula,31.7711,-23.9838
Cynictis penicillata,25.796528,-33.463635
Helogale parvula,31.915058,-25.12085
Crocuta crocuta,31.578709,-23.855047
Cynictis penicillata,19.668875,-34.339007
Canis mesomelas,31.453809,-23.1263
Mungos mungo,32.556041,-28.128619
Suricata suricatta,30.119499,-27.285513
Helogale parvula,31.702938,-24.858248
Genetta genetta,31.778512,-24.392807
Crocuta crocuta,31.751126,-24.899394
Crocuta crocuta,32.439851,-28.310196
Crocuta crocuta,31.780701,-25.085599
Genetta maculata,32.4757,-28.2683
Suricata suricatta,30.017395,-27.282054
Otocyon megalotis,24.593183,-28.778644
Hyaena brunnea,27.796061,-24.342415
Canis mesomelas,25.821882,-33.485218
Canis mesomelas,27.110224,-25.235302
Crocuta crocuta,31.779787,-24.480946
Crocuta crocuta,31.69095,-24.0603
Suricata suricatta,30.060417,-27.190387
Genetta maculata,31.423428,-23.094578
Crocuta crocuta,31.580889,-24.992611
Crocuta crocuta,31.512527,-24.996992
Caracal caracal,25.374985,-32.250555
Canis mesomelas,27.760262,-24.268148
Felis silvestris,31.7867,-24.4061
Crocuta crocuta,31.134632,-22.751177
Galerella pulverulenta,19.288516,-34.405387
Canis adustus,30.165369,-25.695281
Canis mesomelas,31.781103,-24.393383
Crocuta crocuta,31.589245,-25.046108
Suricata suricatta,30.129089,-27.309102
Crocuta crocuta,31.248538,-25.180563
Galerella sanguinea,31.317448,-24.020358
Mungos mungo,32.4114,-28.378
Crocuta crocuta,31.815557,-24.68833
Mellivora capensis,31.738851,-24.277315
Crocuta crocuta,31.454717,-23.595441
Mungos mungo,31.797638,-25.332781
Canis mesomelas,27.757065,-24.193638
Felis silvestris,31.130068,-24.367633
Galerella sanguinea,31.51481,-25.35571
Suricata suricatta,24.5002,-32.2195
Crocuta crocuta,31.863197,-25.079374
Crocuta crocuta,31.2217,-25.018935
Crocuta crocuta,31.779657,-24.393602
Crocuta crocuta,31.901428,-25.14603
Crocuta crocuta,31.892124,-25.202911
Genetta maculata,32.395792,-28.355921
Canis mesomelas,31.875361,-24.445276
Crocuta crocuta,31.778222,-24.482938
Cynictis penicillata,25.603924,-26.5422
Cynictis penicillata,20.611975,-26.472733
Hyaena brunnea,22.487997,-32.336943
Crocuta crocuta,31.491407,-25.118647
Crocuta crocuta,31.791063,-24.299133
Canis mesomelas,29.219434,-22.191151
Crocuta crocuta,31.4075,-23.517
Hyaena brunnea,27.83525,-24.859662
Canis mesomelas,25.78074,-33.451177
Crocuta crocuta,31.561947,-23.856577
Crocuta crocuta,31.765282,-24.367696
Canis mesomelas,27.174416,-25.288202
Helogale parvula,31.669657,-24.609699
Canis mesomelas,28.616989,-28.506142
Crocuta crocuta,31.585922,-25.043636
Crocuta crocuta,31.536626,-23.976256
Canis mesomelas,31.075063,-24.106992
Crocuta crocuta,31.76382,-24.363946
Canis mesomelas,31.780128,-24.393429
Canis mesomelas,31.809814,-24.401878
Canis mesomelas,25.766743,-27.730154
Helogale parvula,31.590271,-24.981494
Crocuta crocuta,31.473597,-25.005274
Suricata suricatta,30.184908,-27.371776
Canis mesomelas,25.776919,-33.443979
Canis mesomelas,28.63088,-28.524926
Felis silvestris,20.337579,-28.594656
Suricata suricatta,30.116387,-27.286698
Canis mesomelas,27.056338,-25.320174
Crocuta crocuta,31.238057,-25.15877
Crocuta crocuta,31.855803,-25.258704
Galerella pulverulenta,18.516075,-34.081584
Helogale parvula,31.669936,-24.948729
Galerella pulverulenta,18.428124,-33.98899
Crocuta crocuta,31.645639,-24.552526
Canis mesomelas,28.597797,-28.502428
Crocuta crocuta,31.230583,-25.131537
Canis mesomelas,25.82764,-33.624221
Canis mesomelas,27.056488,-25.305028
Crocuta crocuta,31.3905,-24.4752
Suricata suricatta,20.615697,-26.455699
Helogale parvula,31.546898,-25.074871
Cynictis penicillata,20.42097,-34.454776
Felis silvestris,31.778292,-24.394871
Cynictis penicillata,30.115932,-27.274368
Canis mesomelas,28.654474,-28.510763
Aonyx capensis,20.396152,-34.460902
Crocuta crocuta,31.521,-25.298
Canis mesomelas,31.790054,-24.091322
Crocuta crocuta,31.882769,-25.342954
Helogale parvula,31.579737,-25.362601
Crocuta crocuta,31.47365,-25.005177
Canis mesomelas,28.654697,-28.513163
Hyaena brunnea,27.056488,-25.305028
Crocuta crocuta,31.537657,-25.093082
Mellivora capensis,31.480576,-24.496339
Proteles cristata,24.603276,-28.783884
Crocuta crocuta,31.869049,-25.09132
Crocuta crocuta,31.815505,-28.274168
Crocuta crocuta,31.918747,-25.086245
Felis silvestris,31.778227,-24.392405
Canis mesomelas,31.458812,-23.464698
Canis mesomelas,25.825647,-33.483177
Galerella sanguinea,25.722187,-27.698028
Cynictis penicillata,30.125429,-27.294759
Galerella pulverulenta,25.808716,-33.386504
Galerella sanguinea,25.683661,-27.67606
Galerella pulverulenta,18.506427,-34.086209
Canis mesomelas,31.780863,-24.39356
Crocuta crocuta,31.599203,-25.238104
Crocuta crocuta,31.407037,-24.456727
Galerella sanguinea,32.248649,-27.669936
Canis mesomelas,20.616245,-26.453412
Crocuta crocuta,31.895486,-25.18405
Crocuta crocuta,31.581202,-24.993055
Canis mesomelas,28.204887,-26.470117
Crocuta crocuta,31.791002,-24.299087
Canis mesomelas,31.779882,-24.393297
Crocuta crocuta,31.78549,-24.586767
Mungos mungo,32.4174,-28.3719
Galerella sanguinea,31.758197,-25.190476
Crocuta crocuta,31.48391,-24.982279
Crocuta crocuta,31.642067,-23.989544
Cynictis penicillata,29.904785,-28.015014
Helogale parvula,31.516874,-25.368091
Crocuta crocuta,31.579239,-23.855568
Helogale parvula,31.927873,-25.16502
Canis mesomelas,20.099946,-25.864708
Galerella sanguinea,32.248649,-27.669936
Cynictis penicillata,25.721984,-25.866059
Canis mesomelas,28.63359,-24.248236
Civettictis civetta,28.282159,-23.703033
Cynictis penicillata,25.794725,-33.462654
Helogale parvula,31.244577,-25.148159
Galerella sanguinea,31.552156,-25.30315
Canis mesomelas,31.219542,-22.413218
Canis mesomelas,25.7444,-33.484717
Canis mesomelas,27.138351,-25.262754
Crocuta crocuta,31.508949,-24.990582
Crocuta crocuta,31.6014,-24.9866
Crocuta crocuta,31.55966,-25.119334
Canis mesomelas,28.647106,-28.515045
Crocuta crocuta,31.689427,-24.060829
Crocuta crocuta,31.892178,-25.203053
Canis mesomelas,31.594172,-24.371393
Cynictis penicillata,20.023461,-34.821893
Cynictis penicillata,25.74892,-33.45664
Galerella sanguinea,32.234344,-27.636739
Crocuta crocuta,31.766379,-23.965343
Helogale parvula,31.633682,-24.982941
Felis silvestris,27.077433,-25.242748
Cynictis penicillata,21.128082,-28.293498
Hyaena brunnea,24.584578,-28.783939
Canis mesomelas,28.654635,-28.51314
Proteles cristata,28.415255,-23.753467
Aonyx capensis,20.395596,-34.455051
Crocuta crocuta,31.642061,-23.847642
Galerella pulverulenta,18.429043,-33.990249
Proteles cristata,24.588182,-28.77927
Genetta maculata,32.312015,-28.067904
Crocuta crocuta,31.589245,-25.046108
Crocuta crocuta,31.586535,-25.048101
Crocuta crocuta,31.4839,-23.5064
Genetta maculata,31.318588,-24.001308
Mungos mungo,32.4091,-28.3859
Crocuta crocuta,30.664379,-25.584265
Crocuta crocuta,31.428538,-24.577806
Civettictis civetta,31.885558,-25.101418
Canis mesomelas,31.193176,-22.539945
Proteles cristata,24.604115,-28.767846
Canis mesomelas,31.046448,-24.503098
Mellivora capensis,31.5151,-25.4601
Vulpes chama,20.368366,-26.01159
Canis mesomelas,31.427258,-23.434088
Felis silvestris,31.32494,-24.488774
Suricata suricatta,28.51433,-26.336091
Crocuta crocuta,31.440207,-25.100924
Canis mesomelas,31.04335,-24.507278
Aonyx capensis,30.157153,-27.339027
Canis mesomelas,31.322858,-24.452314
Helogale parvula,31.266838,-25.18069
Genetta genetta,28.425901,-23.64255
Suricata suricatta,20.61802,-26.429615
Canis mesomelas,28.647323,-28.49362
Aonyx capensis,27.91161,-32.961037
Crocuta crocuta,31.352005,-25.128216
Civettictis civetta,29.643873,-22.233382
Crocuta crocuta,31.520198,-25.326489
Crocuta crocuta,32.5454,-28.1387
Crocuta crocuta,31.420302,-23.535139
Cynictis penicillata,25.779419,-33.486435
Crocuta crocuta,32.423439,-28.348497
Helogale parvula,31.579737,-25.362601
Suricata suricatta,29.354095,-27.857897
Galerella pulverulenta,19.272989,-34.396344
Genetta maculata,31.706543,-24.87647
Genetta maculata,31.789742,-25.079848
Cynictis penicillata,26.679482,-27.988081
Crocuta crocuta,31.514642,-25.10515
Crocuta crocuta,31.690063,-25.067719
Cynictis penicillata,30.108268,-27.313834
Galerella sanguinea,27.085753,-25.262336
Canis mesomelas,31.76734,-24.323208
Cynictis penicillata,29.603348,-27.743708
Crocuta crocuta,31.335514,-24.51361
Crocuta crocuta,31.785889,-24.588011
Mungos mungo,32.6596,-27.5064
Canis mesomelas,31.393977,-24.476686
Canis mesomelas,27.112981,-25.257274
Canis mesomelas,21.033,-28.0864
Suricata suricatta,20.119743,-25.760474
Felis silvestris,31.663284,-24.866212
Helogale parvula,31.75753,-24.401799
Canis mesomelas,28.626671,-28.512732
Crocuta crocuta,31.387939,-25.113269
Suricata suricatta,30.114637,-27.270779
Crocuta crocuta,31.5732,-25.0548
Crocuta crocuta,31.719805,-24.209738
Mungos mungo,32.413761,-28.376482
Crocuta crocuta,31.531792,-25.043647
Genetta maculata,27.771508,-24.264689
Suricata suricatta,30.143733,-27.343116
Crocuta crocuta,31.888339,-25.194035
Mungos mungo,32.411325,-28.37384
Suricata suricatta,22.250404,-33.514826
Canis mesomelas,27.10516,-25.269614
Caracal caracal,25.8377,-33.6281
Canis mesomelas,27.125717,-25.208895
Canis mesomelas,27.951083,-24.372023
Mungos mungo,32.409098,-28.384277
Cynictis penicillata,30.110403,-27.260063
Otocyon megalotis,24.592925,-28.778343
Crocuta crocuta,31.51597,-25.43972
Crocuta crocuta,31.4153,-23.524
Crocuta crocuta,31.492405,-25.106178
Crocuta crocuta,31.892086,-25.203009
Mellivora capensis,31.730473,-24.261978
Helogale parvula,31.512124,-25.45535
Canis mesomelas,31.770808,-24.384253
Crocuta crocuta,31.892124,-25.202911
Crocuta crocuta,31.787238,-24.862284
Cynictis penicillata,20.14791,-34.098718
Crocuta crocuta,31.481072,-24.439845
Galerella sanguinea,27.116824,-25.241723
Mungos mungo,32.409,-28.3859
Canis mesomelas,28.701421,-24.616918
Crocuta crocuta,31.596643,-23.905352
Mungos mungo,32.557669,-28.125978
Crocuta crocuta,31.113281,-23.079732
Mungos mungo,29.465845,-23.894077
Canis mesomelas,29.222281,-22.191751
Canis mesomelas,28.654474,-28.510763
Crocuta crocuta,25.828041,-33.616467
Crocuta crocuta,31.392124,-24.475061
Crocuta crocuta,31.580257,-23.855354
Cynictis penicillata,25.797787,-33.619265
Canis mesomelas,25.839251,-33.593641
Genetta maculata,31.15577,-24.551776
Crocuta crocuta,31.5172,-24.9923
Crocuta crocuta,31.775046,-24.392618
Cynictis penicillata,25.784584,-33.456007
Crocuta crocuta,31.317448,-24.020358
Otocyon megalotis,24.534359,-32.263983
Crocuta crocuta,31.8573,-25.2261
Crocuta crocuta,31.69,-24.0812
Crocuta crocuta,31.4458,-25.4254
Crocuta crocuta,31.4488,-25.426
Canis mesomelas,31.780863,-24.39356
Proteles cristata,24.606052,-28.770087
Canis mesomelas,31.826844,-24.132165
Galerella sanguinea,28.301,-25.8779
Canis mesomelas,27.055813,-25.318227
Crocuta crocuta,31.584787,-23.864765
Crocuta crocuta,31.920765,-25.124588
Crocuta crocuta,31.574271,-23.864441
Galerella sanguinea,32.248649,-27.669936
Cynictis penicillata,25.796754,-33.464058
Crocuta crocuta,31.724777,-24.099476
Canis mesomelas,25.746599,-27.7138
Caracal caracal,20.335886,-28.592075
Canis mesomelas,31.773939,-24.387882
Crocuta crocuta,31.471458,-25.005836
Galerella sanguinea,31.712296,-24.003673
Crocuta crocuta,31.892086,-25.203009
Cynictis penicillata,25.8112,-33.4614
Canis mesomelas,25.750505,-33.454351
Crocuta crocuta,31.452742,-23.112852
Mungos mungo,32.408465,-28.380671
Suricata suricatta,30.129089,-27.309102
Canis mesomelas,31.594172,-24.371393
Caracal caracal,24.596401,-28.789644
Crocuta crocuta,31.8639,-28.3072
Canis adustus,31.809813,-24.401874
Mungos mungo,32.557669,-28.125978
Crocuta crocuta,31.80502,-24.412076
Crocuta crocuta,31.714837,-25.255188
Galerella sanguinea,32.288132,-27.588936
Crocuta crocuta,31.47365,-25.005177
Crocuta crocuta,31.603848,-24.991772
Crocuta crocuta,31.424126,-25.232403
Leptailurus serval,29.642254,-29.755421
Suricata suricatta,22.206008,-33.559519
Otocyon megalotis,24.455581,-32.220365
Crocuta crocuta,31.578197,-23.83888
Crocuta crocuta,31.790087,-24.704801
Crocuta crocuta,31.42336,-23.63764
Helogale parvula,31.719,-24.3918
Cynictis penicillata,21.630937,-34.197891
Canis mesomelas,31.422706,-23.920986
Felis silvestris,20.6596,-25.5442
Crocuta crocuta,31.360395,-23.702717
Crocuta crocuta,31.5037,-24.9956
Crocuta crocuta,31.441454,-25.009426
Canis mesomelas,27.064249,-25.257489
Mellivora capensis,31.4042,-24.4538
Cynictis penicillata,20.5497,-34.119826
Canis mesomelas,31.760576,-24.344248
Crocuta crocuta,31.918777,-25.109838
Caracal caracal,18.009605,-33.145355
Crocuta crocuta,31.859519,-24.784983
Crocuta crocuta,31.615534,-23.938181
Mellivora capensis,31.778042,-24.392255
Suricata suricatta,20.580834,-26.283926
Crocuta crocuta,31.546802,-25.099573
Galerella sanguinea,32.248649,-27.669936
Genetta maculata,31.303379,-23.177821
Canis mesomelas,28.625532,-28.509224
Cynictis penicillata,24.610994,-28.776771
Canis mesomelas,20.167294,-25.903781
Galerella sanguinea,27.109154,-25.248556
Crocuta crocuta,31.673941,-24.025591
Crocuta crocuta,31.764861,-24.366769
Crocuta crocuta,31.391375,-24.474713
Canis mesomelas,25.771877,-33.456581
Crocuta crocuta,31.226234,-25.159891
Crocuta crocuta,31.450438,-24.468596
Crocuta crocuta,31.226696,-23.928842
Cynictis penicillata,25.816708,-33.626987
Canis mesomelas,28.6169,-28.5059
Canis mesomelas,31.785164,-24.475431
Crocuta crocuta,31.982692,-27.574639
Crocuta crocuta,31.766624,-24.503085
Mungos mungo,32.557669,-28.125978
Galerella pulverulenta,18.4294,-33.9906
Crocuta crocuta,32.129066,-28.080462
Mungos mungo,32.5557,-28.125
Felis silvestris,31.777735,-24.392237
Crocuta crocuta,31.867025,-25.083299
Galerella sanguinea,27.146208,-25.192986
Canis mesomelas,25.728226,-27.695091
Crocuta crocuta,31.235159,-23.921619
Mellivora capensis,31.789961,-24.450646
Suricata suricatta,22.135391,-33.595747
Crocuta crocuta,31.410756,-23.531271
Cynictis penicillata,20.419311,-34.372132
Crocuta crocuta,31.790911,-24.299118
Helogale parvula,31.684309,-24.392935
Crocuta crocuta,31.412359,-23.642421
Cynictis penicillata,25.813609,-33.699423
Helogale parvula,31.520889,-25.438117
Helogale parvula,31.524185,-25.440624
Proteles cristata,24.583533,-28.777238
Felis silvestris,31.775694,-24.394446
Civettictis civetta,29.643873,-22.233382
Crocuta crocuta,31.593375,-24.990556
Canis adustus,30.162184,-25.697551
Aonyx capensis,30.145605,-27.34428
Suricata suricatta,25.776101,-33.447414
Genetta maculata,32.312116,-28.067797
Helogale parvula,31.521779,-25.43861
Mellivora capensis,31.727955,-24.258949
Genetta maculata,31.225577,-25.141322
Felis silvestris,20.541344,-26.16649
Crocuta crocuta,31.840143,-24.441697
Canis mesomelas,25.7353,-33.4966
Crocuta crocuta,31.422545,-23.920788
Crocuta crocuta,31.638551,-24.503897
Crocuta crocuta,31.528036,-25.097115
Canis mesomelas,31.826844,-24.132165
Cynictis penicillata,30.081032,-27.296247
Felis silvestris,29.941521,-30.028975
Crocuta crocuta,31.483667,-24.440228
Crocuta crocuta,31.514282,-25.319201
Suricata suricatta,30.015965,-27.214732
Helogale parvula,31.2577,-25.1549
Mellivora capensis,31.719696,-24.190228
Canis mesomelas,25.790648,-33.438648
Crocuta crocuta,31.476404,-24.598372
Civettictis civetta,29.643873,-22.233382
Canis mesomelas,28.618518,-28.507384
Canis mesomelas,28.597797,-28.502428
Crocuta crocuta,31.588844,-25.013149
Cynictis penicillata,25.750877,-33.445389
Crocuta crocuta,31.491374,-25.105136
Crocuta crocuta,31.69,-24.0812
Genetta maculata,31.588333,-24.98809
Felis silvestris,20.344834,-25.595231
Otocyon megalotis,20.794144,-27.357335
Canis mesomelas,31.7687,-24.4801
Crocuta crocuta,31.233888,-23.936252
Canis mesomelas,20.624256,-25.432113
Crocuta crocuta,31.46347,-25.265073
Crocuta crocuta,31.8476,-28.3174
Canis adustus,30.165369,-25.695281
Crocuta crocuta,31.863756,-24.797363
Canis mesomelas,31.848634,-24.262394
Crocuta crocuta,31.7421,-24.0044
Canis mesomelas,25.888824,-33.472996
Mungos mungo,32.406735,-28.384854
Proteles cristata,28.439841,-23.689378
Suricata suricatta,30.108268,-27.313834
Felis silvestris,31.776776,-24.393394
Crocuta crocuta,31.4153,-23.524
Crocuta crocuta,31.441454,-25.009426
Mungos mungo,27.10928,-25.248409
Helogale parvula,31.637052,-24.482296
Crocuta crocuta,31.587618,-25.028463
Canis mesomelas,31.905788,-25.112342
Canis mesomelas,31.727581,-24.258711
Mungos mungo,31.783576,-25.337704
Cynictis penicillata,30.103455,-27.259228
Helogale parvula,31.446413,-25.425518
Crocuta crocuta,31.589654,-25.040968
Cynictis penicillata,30.062847,-27.347725
Crocuta crocuta,31.7877,-25.3374
Crocuta crocuta,31.626183,-23.910587
Caracal caracal,17.997274,-33.103233
Canis mesomelas,31.783157,-24.411654
Galerella sanguinea,32.265323,-27.664448
Suricata suricatta,30.075809,-27.203479
Crocuta crocuta,31.593776,-24.996256
Canis mesomelas,31.774358,-24.388002
Mungos mungo,32.557669,-28.125978
Canis mesomelas,31.809753,-24.402149
Helogale parvula,31.586243,-25.332235
Crocuta crocuta,31.540253,-24.992188
Canis mesomelas,31.422545,-23.920788
Crocuta crocuta,31.418827,-25.102841
Mellivora capensis,31.840267,-24.485274
Crocuta crocuta,25.750505,-33.454351
Crocuta crocuta,31.544329,-25.104677
Otocyon megalotis,20.190189,-25.92239
Galerella sanguinea,31.51481,-25.35571
Mellivora capensis,20.567536,-26.1677
Crocuta crocuta,31.59263,-25.007975
Crocuta crocuta,31.58393,-25.116952
Crocuta crocuta,31.591993,-25.008636
Cynictis penicillata,30.062847,-27.347725
Galerella sanguinea,27.109642,-25.254221
Cynictis penicillata,30.112152,-27.356827
Cynictis penicillata,28.266985,-25.880585
Crocuta crocuta,31.602116,-25.074602
Canis adustus,31.77573,-24.417002
Crocuta crocuta,31.591646,-23.859382
Helogale parvula,31.448638,-25.425602
Canis mesomelas,31.785679,-24.460276
Crocuta crocuta,31.134632,-22.751177
Crocuta crocuta,31.734052,-24.053528
Canis mesomelas,22.552099,-32.320812
Felis silvestris,31.779935,-24.393391
Cynictis penicillata,25.59936,-26.59951
Crocuta crocuta,31.56485,-25.178914
Civettictis civetta,31.879521,-25.337822
Canis mesomelas,20.600395,-26.404304
Canis mesomelas,31.968391,-27.570383
Proteles cristata,22.486668,-32.339796
Canis mesomelas,31.103425,-24.442359
Galerella pulverulenta,24.504528,-29.037517
Felis silvestris,28.359723,-23.765941
Crocuta crocuta,31.589957,-24.991997
Hydrictis maculicollis,30.142,-27.3421
Proteles cristata,24.587341,-28.769786
Crocuta crocuta,31.644411,-24.959204
Canis mesomelas,27.069411,-25.238505
Galerella pulverulenta,18.423934,-34.086425
Crocuta crocuta,31.689835,-24.083455
Canis adustus,31.809813,-24.401874
Crocuta crocuta,31.777647,-24.478939
Canis mesomelas,31.787567,-24.456535
Crocuta crocuta,31.4153,-23.524
Helogale parvula,31.690564,-24.359535
Canis mesomelas,25.80168,-33.449722
Canis mesomelas,28.65398,-28.508301
Crocuta crocuta,31.69281,-24.100379
Cynictis penicillata,20.611941,-26.470919
Suricata suricatta,25.749607,-33.455718
Canis mesomelas,31.907277,-27.606413
Canis mesomelas,31.785433,-24.402485
Helogale parvula,31.422706,-23.920986
Suricata suricatta,24.540038,-32.218109
Caracal caracal,24.596401,-28.789644
Galerella sanguinea,27.123144,-25.21591
Caracal caracal,18.040371,-33.158138
Mungos mungo,31.7833,-25.337422
Crocuta crocuta,31.941771,-25.140763
Crocuta crocuta,31.479347,-24.463022
Suricata suricatta,24.791223,-28.77699
Crocuta crocuta,31.527157,-24.976177
Helogale parvula,31.75743,-24.531809
Cynictis penicillata,28.282253,-25.863168
Crocuta crocuta,31.442871,-25.195
Crocuta crocuta,31.590797,-25.113689
Suricata suricatta,22.269907,-33.530754
Crocuta crocuta,31.843043,-28.318739
Mellivora capensis,31.789367,-24.45418
Otocyon megalotis,24.632596,-31.850244
Crocuta crocuta,31.955109,-25.219995
Helogale parvula,31.759961,-24.402226
Crocuta crocuta,31.429937,-25.100655
Canis mesomelas,28.653942,-28.509266
Canis mesomelas,31.458252,-23.172684
Cynictis penicillata,30.092418,-27.20057
Crocuta crocuta,31.901428,-25.14603
Genetta maculata,31.017517,-22.693514
Suricata suricatta,30.00721,-27.281647
Crocuta crocuta,31.520575,-25.299984
Suricata suricatta,30.052413,-27.23784
Crocuta crocuta,25.801136,-33.578125
Crocuta crocuta,20.77858,-25.83605
Leptailurus serval,31.869565,-25.348604
Canis mesomelas,31.791857,-24.09263
Crocuta crocuta,31.692924,-24.005553
Helogale parvula,31.678963,-24.735689
Canis mesomelas,27.714615,-25.987413
Crocuta crocuta,31.890715,-25.207808
Helogale parvula,31.97077,-24.472333
Crocuta crocuta,31.755911,-24.080091
Galerella pulverulenta,18.350033,-34.011184
Canis mesomelas,25.806659,-33.599755
Crocuta crocuta,31.759195,-24.954375
Crocuta crocuta,31.48,-24.99
Canis mesomelas,31.804969,-24.840967
Mellivora capensis,31.779461,-24.395409
Helogale parvula,31.718385,-24.39216
Mellivora capensis,31.779202,-24.392241
Crocuta crocuta,31.633469,-24.963219
Canis mesomelas,27.772,-24.265
Crocuta crocuta,31.702938,-24.858248
Crocuta crocuta,31.5623,-23.8562
Crocuta crocuta,31.930374,-25.115395
Suricata suricatta,30.128647,-27.342892
Canis mesomelas,31.780258,-24.393324
Galerella sanguinea,30.122795,-27.300401
Galerella sanguinea,32.218913,-27.596733
Suricata suricatta,30.122795,-27.300401
Canis mesomelas,20.018553,-25.786867
Mungos mungo,31.7753,-24.3923
Hyaena brunnea,27.113522,-25.262922
Canis mesomelas,31.8002,-24.2899
Crocuta crocuta,31.912262,-28.263142
Crocuta crocuta,31.591928,-25.002911
Crocuta crocuta,31.552401,-24.40494
Crocuta crocuta,31.734459,-24.029694
Cynictis penicillata,28.507519,-26.362398
Crocuta crocuta,31.589245,-25.046108
Helogale parvula,31.019039,-22.698446
Canis mesomelas,31.7756,-24.389
Canis mesomelas,20.61802,-26.429615
Galerella sanguinea,28.346786,-23.768102
Canis mesomelas,31.872997,-24.445533
Crocuta crocuta,25.76985,-33.451099
Crocuta crocuta,31.7394,-24.0061
Canis mesomelas,28.625532,-28.509224
Crocuta crocuta,31.91514,-25.174461
Canis adustus,31.774702,-24.407881
Crocuta crocuta,31.736454,-24.042703
Canis mesomelas,31.422054,-23.432277
Crocuta crocuta,31.605961,-25.123469
Crocuta crocuta,31.644436,-24.002029
Cynictis penicillata,20.224915,-34.425036
Crocuta crocuta,31.559268,-24.99216
Felis silvestris,31.787,-24.862
Crocuta crocuta,31.867807,-24.446342
Canis mesomelas,25.766031,-33.442447
Crocuta crocuta,31.848621,-24.448187
Crocuta crocuta,31.940475,-25.170815
Crocuta crocuta,31.7764,-24.3945
Cynictis penicillata,21.247072,-28.464259
Ictonyx striatus,20.793457,-27.395043
Crocuta crocuta,31.590271,-24.981494
Crocuta crocuta,31.579187,-23.855539
Crocuta crocuta,32.386866,-28.316337
Crocuta crocuta,31.780863,-24.39356
Cynictis penicillata,30.029548,-25.289135
Crocuta crocuta,31.785879,-24.406632
Crocuta crocuta,31.593307,-25.007228
Crocuta crocuta,31.854134,-24.391714
Canis mesomelas,31.771531,-24.385168
Crocuta crocuta,31.456761,-24.582418
Crocuta crocuta,31.602116,-25.074602
Crocuta crocuta,31.5891,-25.0386
Helogale parvula,31.448777,-25.425683
Galerella sanguinea,27.074072,-25.245457
Suricata suricatta,25.781479,-33.447915
Leptailurus serval,32.421615,-28.356578
Crocuta crocuta,31.671705,-24.938085
Canis mesomelas,25.7794,-33.4442
Crocuta crocuta,31.671682,-24.938105
Crocuta crocuta,31.8619,-28.3113
Canis mesomelas,27.128564,-25.263878
Canis mesomelas,31.2869,-22.9459
Helogale parvula,31.756358,-24.401713
Crocuta crocuta,31.78,-24.4
Cynictis penicillata,28.508155,-26.337503
Canis mesomelas,31.435372,-23.436159
Suricata suricatta,30.125067,-27.286219
Crocuta crocuta,31.5735,-25.0519
Crocuta crocuta,31.539938,-23.892081
Canis mesomelas,31.780863,-24.39356
Canis mesomelas,20.01856,-25.786909
Suricata suricatta,20.437092,-25.918016
Suricata suricatta,20.61802,-26.429615
Cynictis penicillata,24.555248,-28.077589
Aonyx capensis,28.346786,-23.768102
Suricata suricatta,22.09,-33.6
Canis mesomelas,27.831588,-24.236967
Suricata suricatta,30.097189,-27.403561
Crocuta crocuta,31.929425,-24.446247
Crocuta crocuta,31.969481,-24.465187
Crocuta crocuta,31.644411,-24.959204
Cynictis penicillata,19.668875,-34.339007
Mungos mungo,28.7714,-22.7563
Canis mesomelas,31.215821,-22.408056
Crocuta crocuta,31.780529,-24.391283
Crocuta crocuta,31.787238,-24.862284
Canis mesomelas,31.77702,-24.402917
Felis silvestris,20.016667,-25.816667
Canis mesomelas,31.766762,-24.324823
Aonyx capensis,18.382279,-34.25724
Canis mesomelas,31.846158,-24.392619
Galerella pulverulenta,18.415162,-34.183738
Mungos mungo,32.411364,-28.382213
Crocuta crocuta,31.44363,-23.555689
Canis mesomelas,25.7348,-33.477
Helogale parvula,31.482353,-25.4237
Crocuta crocuta,31.6155,-23.8418
Canis mesomelas,27.771508,-24.264689
Helogale parvula,31.538486,-23.717704
Cynictis penicillata,30.2407,-25.93
Galerella sanguinea,31.85885,-24.785974
Crocuta crocuta,31.535333,-24.992045
Canis mesomelas,31.784764,-24.396772
Crocuta crocuta,31.860518,-25.22378
Canis mesomelas,31.788025,-24.426062
Crocuta crocuta,31.322858,-24.452314
Crocuta crocuta,31.592064,-24.996624
Canis mesomelas,27.825006,-24.295012
Cynictis penicillata,28.291855,-25.866561
Mungos mungo,32.409,-28.3859
Galerella pulverulenta,19.278696,-34.410296
Vulpes chama,20.119743,-25.760474
Canis mesomelas,27.121526,-25.263117
Helogale parvula,31.311207,-23.168928
Felis silvestris,27.771508,-24.264689
Cynictis penicillata,29.608154,-27.745531
Crocuta crocuta,31.94183,-25.255604
Crocuta crocuta,30.775781,-25.140908
Canis mesomelas,31.193176,-22.539945
Canis mesomelas,31.753897,-24.402744
Canis mesomelas,24.610994,-28.776771
Galerella pulverulenta,18.415541,-33.979092
Felis silvestris,28.40408,-23.63356
Otocyon megalotis,20.69644,-26.34023
Mellivora capensis,27.137547,-25.200798
