Species,Lon,Lat
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-80.281,-3.853
Artibeus jamaicensis,-80.281,-3.853
Artibeus jamaicensis,-99.681924,20.836098
Artibeus jamaicensis,-97.000944,19.887153
Artibeus jamaicensis,-97.000944,19.887153
Artibeus jamaicensis,-97.000944,19.887153
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-89.3603,15.5222
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-89.3603,15.5222
Artibeus jamaicensis,-90.1267,14.9292
Artibeus jamaicensis,-99.117778,17.434167
Artibeus jamaicensis,-99.117778,17.434167
Artibeus jamaicensis,-99.117778,17.434167
Artibeus jamaicensis,0.0014844,0.0019274
Artibeus jamaicensis,0.0014844,0.0019274
Artibeus jamaicensis,0,0
Artibeus jamaicensis,0,0
Artibeus jamaicensis,-99.532833,20.835108
Artibeus jamaicensis,-99.601,20.857833
Artibeus jamaicensis,-57.0888,-25.2933
Artibeus jamaicensis,-92.686111,15.343056
Artibeus jamaicensis,-104.638333,19.2375
Artibeus jamaicensis,-99.804722,16.836111
Artibeus jamaicensis,-99.804722,16.836111
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.041667,11.291667
Artibeus jamaicensis,-85.85402,14.75527
Artibeus jamaicensis,-85.85402,14.75527
Artibeus jamaicensis,-85.85402,14.75527
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-60.58,11.32
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-60.58,11.32
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-60.53,11.3
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-60.53,11.33
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-79.73,19.73
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-79.83,19.72
Artibeus jamaicensis,-60.58,11.32
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-79.73,19.73
Artibeus jamaicensis,-79.73,19.73
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-79.73,19.73
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-60.58,11.32
Artibeus jamaicensis,-60.53,11.33
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-60.53,11.3
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-60.58,11.32
Artibeus jamaicensis,-60.53,11.33
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-60.53,11.33
Artibeus jamaicensis,-81.38,19.3
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-81.25,19.28
Artibeus jamaicensis,-60.53,11.33
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-81.18,19.35
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-79.83,19.7
Artibeus jamaicensis,-105.326111,20.348611
Artibeus jamaicensis,-105.326111,20.348611
Artibeus jamaicensis,-105.326111,20.348611
Artibeus jamaicensis,-105.326111,20.348611
Artibeus jamaicensis,-105.326111,20.348611
Artibeus jamaicensis,-105.326111,20.348611
Artibeus jamaicensis,-58.03333,-24.58333
Artibeus jamaicensis,-58.03333,-24.58333
Artibeus jamaicensis,-60.583,11.317
Artibeus jamaicensis,-81.25,19.283
Artibeus jamaicensis,-60.533,11.3
Artibeus jamaicensis,-60.533,11.333
Artibeus jamaicensis,-81.383,19.3
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-80.08,19.67
Artibeus jamaicensis,-80.08,19.67
Artibeus jamaicensis,-80.08,19.67
Artibeus jamaicensis,-97.3903005,20.0954403
Artibeus jamaicensis,-95.075,18.591667
Artibeus jamaicensis,-70.710723,18.409703
Artibeus jamaicensis,-70.710723,18.409703
Artibeus jamaicensis,-70.710723,18.409703
Artibeus jamaicensis,-70.710723,18.409703
Artibeus jamaicensis,-70.710723,18.409703
Artibeus jamaicensis,-95.066667,18.583333
Artibeus jamaicensis,-73.9479,11.3178
Artibeus jamaicensis,-74.1107,11.3277
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-73.9675,11.315833
Artibeus jamaicensis,-74.041667,11.291667
Artibeus jamaicensis,-74.041667,11.291667
Artibeus jamaicensis,-73.9675,11.315833
Artibeus jamaicensis,-73.9675,11.315833
Artibeus jamaicensis,-74.041667,11.291667
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.041667,11.291667
Artibeus jamaicensis,-73.9115,11.2999
Artibeus jamaicensis,-91.344722,16.873056
Artibeus jamaicensis,-108.840544,26.991747
Artibeus jamaicensis,-92.0325,16.877778
Artibeus jamaicensis,-92.0325,16.877778
Artibeus jamaicensis,-92.0325,16.877778
Artibeus jamaicensis,-73.9,11.299167
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-73.945278,11.316389
Artibeus jamaicensis,-99.189864,18.750156
Artibeus jamaicensis,-92.375556,17.170556
Artibeus jamaicensis,-65.8,-11.08333
Artibeus jamaicensis,-65.8,-11.08333
Artibeus jamaicensis,-92.0275,17.483056
Artibeus jamaicensis,-92.0275,17.483056
Artibeus jamaicensis,-92.0275,17.483056
Artibeus jamaicensis,-102.541667,18.039167
Artibeus jamaicensis,-73.9326,11.3093
Artibeus jamaicensis,-74.0529,11.3213
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-73.916667,11.308333
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-73.9675,11.315833
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.051389,11.3275
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-74.106944,11.317222
Artibeus jamaicensis,-97.5291926,20.0301649
Artibeus jamaicensis,-97.5291926,20.0301649
Artibeus jamaicensis,-97.5291926,20.0301649
Artibeus jamaicensis,-97.5291926,20.0301649
Artibeus jamaicensis,-97.5291926,20.0301649
Artibeus jamaicensis,-43.744722,-19.513611
Artibeus jamaicensis,-43.744722,-19.513611
Artibeus jamaicensis,-43.744722,-19.513611
Artibeus jamaicensis,-97.5833895,20.4931965
Artibeus jamaicensis,-95.11,18.62
Artibeus jamaicensis,-95.11,18.62
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.616667,17
Artibeus jamaicensis,-96.864218,18.917441
Artibeus jamaicensis,-96.864218,18.917441
Artibeus jamaicensis,-93.541667,16.758333
Artibeus jamaicensis,-93.541667,16.758333
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-93.449444,16.866389
Artibeus jamaicensis,-99.824165,16.815
Artibeus jamaicensis,-99.824165,16.815
Artibeus jamaicensis,-99.824165,16.815
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.329167,16.812778
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-93.3025,16.843889
Artibeus jamaicensis,-93.535278,16.813889
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-93.552778,16.712222
Artibeus jamaicensis,-82.7417,8.8667
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-96.864218,18.917441
Artibeus jamaicensis,-96.864218,18.917441
Artibeus jamaicensis,-96.864218,18.917441
Artibeus jamaicensis,-82.74167,8.866667
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-89.38,15.53333
Artibeus jamaicensis,-88.98333,16.716669
Artibeus jamaicensis,-92.786766,15.241835
Artibeus jamaicensis,-82.7458,8.8583
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-102.095833,18.016389
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-102.1,17.987222
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-102.093056,18.011389
Artibeus jamaicensis,-67.5,-15.66667
Artibeus jamaicensis,-67.68333,-15.68333
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.998299,18.2125
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-102.219002,18.011801
Artibeus jamaicensis,-88.98333,16.71667
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-90.03488,15.14378
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-90.3186,15.1014
Artibeus jamaicensis,-67.46667,-15.31667
Artibeus jamaicensis,-67.81667,-15.51667
Artibeus jamaicensis,-67.46667,-15.31667
Artibeus jamaicensis,-67.46667,-15.31667
Artibeus jamaicensis,-96.401389,18.241667
Artibeus jamaicensis,-57.6667,-25.2667
Artibeus jamaicensis,-57.6667,-25.2667
Artibeus jamaicensis,-57.6667,-25.2667
Artibeus jamaicensis,-57.6667,-25.2667
Artibeus jamaicensis,-57.6667,-25.2667
Artibeus jamaicensis,-57.6667,-25.2667
Artibeus jamaicensis,-60.025,-3.101944
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-93.628056,18
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.1330798,10.4844309
Artibeus jamaicensis,-85.1330798,10.4844309
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.1330798,10.4844309
Artibeus jamaicensis,-85.1330798,10.4844309
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-83.5323098,9.2547793
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.1330798,10.4844309
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-85.083078,10.1677877
Artibeus jamaicensis,-74.2959,10.6253
Artibeus jamaicensis,-74.2959,10.6253
Artibeus jamaicensis,-52.256667,-15.890278
Artibeus jamaicensis,-52.256667,-15.890278
Artibeus jamaicensis,-52.256667,-15.890278
Artibeus jamaicensis,-52.256667,-15.890278
Artibeus jamaicensis,-52.256667,-15.890278
Artibeus jamaicensis,-52.256667,-15.890278
Artibeus jamaicensis,-85.13333,10.48333
Artibeus jamaicensis,-85.08333,10.16667
Artibeus jamaicensis,-83.5326,9.25361
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.816944,16.874172
Artibeus jamaicensis,-99.816944,16.874172
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.816944,16.874172
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-99.804722,16.827222
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-72.693182,-12.863825
Artibeus jamaicensis,-61.088258,14.529917
Artibeus jamaicensis,-61.088258,14.529917
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-95.06,18.58
Artibeus jamaicensis,-74.4484,10.6862
Artibeus jamaicensis,-74.4484,10.6862
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-89.418297,20.007099
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.9123,20.2659
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-88.466667,18.4
Artibeus jamaicensis,-88.466667,18.4
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-88.183327,17.48333
Artibeus jamaicensis,-97.401111,20.081667
Artibeus jamaicensis,-97.401111,20.081667
Artibeus jamaicensis,-97.401111,20.081667
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-103.640759,19.305679
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
Artibeus jamaicensis,-48.483334,-1.45
