Sp,Lon,Lat
Trimeresurus_borneensis,110.291666666667,-1.30833333333333
Trimeresurus_hageni,97.125,2.05833333333333
Trimeresurus_albolabris,101.025,25.5083333333333
Trimeresurus_gramineus,74.6416666666667,19.4916666666667
Trimeresurus_stejnegeri,120.125,30.0083333333333
Trimeresurus_polygons,84.575,28.5416666666667
Trimeresurus_polygons,101.958333333333,20.925
Trimeresurus_polygons,105.558333333333,-4.65833333333333
Trimeresurus_fucatus,101.408333333333,3.79166666666667
Trimeresurus_albolabris,110.475,26.3416666666667
Trimeresurus_sumatranus,113.975,-1.95833333333333
Trimeresurus_vogeli,108.475,14.6416666666667
Trimeresurus_polygons,80.375,21.2416666666667
Trimeresurus_polygons,124.225,9.875
Trimeresurus_albolabris,105.975,9.625
Trimeresurus_polygons,108.791666666667,13.875
Trimeresurus_sumatranus,116.708333333333,5.39166666666667
Trimeresurus_polygons,105.691666666667,17.2583333333333
Trimeresurus_albolabris,94.7416666666667,25.9083333333333
Trimeresurus_polygons,112.725,-1.225
Trimeresurus_albolabris,108.991666666667,11.8916666666667
Trimeresurus_polygons,73.2083333333333,20.475
Trimeresurus_polygons,105.875,21.875
Trimeresurus_gramineus,78.9916666666667,12.7416666666667
Trimeresurus_stejnegeri,115.041666666667,30.3083333333333
Trimeresurus_stejnegeri,110.358333333333,27.025
Trimeresurus_malabaricus,74.1083333333333,15.1083333333333
Trimeresurus_albolabris,112.458333333333,25.275
Trimeresurus_albolabris,104.591666666667,26.1083333333333
Trimeresurus_andalasensis,98.9416666666667,2.275
Trimeresurus_albolabris,107.791666666667,11.8416666666667
Trimeresurus_polygons,79.1416666666667,22.875
Trimeresurus_borneensis,114.958333333333,-1.85833333333333
Trimeresurus_sumatranus,103.475,-3.225
Trimeresurus_sumatranus,104.825,-3.925
Trimeresurus_stejnegeri,98.6083333333333,27.025
Trimeresurus_andalasensis,97.6083333333333,4.575
Trimeresurus_gramineus,85.5583333333333,20.275
Trimeresurus_stejnegeri,108.408333333333,14.4916666666667
Trimeresurus_polygons,119.241666666667,-9.44166666666667
Trimeresurus_flavomaculatus,123.625,13.4083333333333
Trimeresurus_polygons,101.525,4.075
Trimeresurus_polygons,81.425,18.5583333333333
Trimeresurus_puniceus,103.525,-1.675
Trimeresurus_polygons,98.7916666666667,19.325
Trimeresurus_gramineus,84.575,22.125
Trimeresurus_gumprechti,100.491666666667,21.9083333333333
Trimeresurus_fucatus,101.408333333333,6.275
Trimeresurus_yunnanensis,100.975,22.5416666666667
Trimeresurus_gramineus,81.3416666666667,21.475
Trimeresurus_stejnegeri,119.808333333333,28.225
Trimeresurus_puniceus,112.141666666667,-7.74166666666667
Trimeresurus_albolabris,96.8583333333333,19.175
Trimeresurus_stejnegeri,106.708333333333,26.9083333333333
Trimeresurus_polygons,80.9583333333333,8.19166666666667
Trimeresurus_sumatranus,101.158333333333,4.29166666666667
Trimeresurus_polygons,104.375,33.2416666666667
Trimeresurus_borneensis,112.391666666667,-1.50833333333333
Trimeresurus_hageni,101.691666666667,2.84166666666667
Trimeresurus_polygons,79.7583333333333,16.5916666666667
Trimeresurus_polygons,120.675,22.4916666666667
Trimeresurus_polygons,113.758333333333,22.875
Trimeresurus_stejnegeri,109.825,19.025
Trimeresurus_polygons,120.458333333333,29.075
Trimeresurus_erythrurus,91.425,24.075
Trimeresurus_polygons,126.525,7.725
Trimeresurus_stejnegeri,98.8583333333333,27.075
Trimeresurus_fucatus,100.125,7.90833333333333
Trimeresurus_polygons,103.691666666667,14.5416666666667
Trimeresurus_albolabris,103.425,20.475
Trimeresurus_polygons,96.7083333333333,26.5416666666667
Trimeresurus_sabahi,102.741666666667,5.54166666666667
Trimeresurus_polygons,105.258333333333,33.2916666666667
Trimeresurus_albolabris,102.791666666667,24.3416666666667
Trimeresurus_polygons,110.608333333333,25.2083333333333
Trimeresurus_polygons,114.091666666667,-1.95833333333334
Trimeresurus_stejnegeri,112.108333333333,28.925
Trimeresurus_albolabris,99.6583333333333,11.6416666666667
Trimeresurus_polygons,109.825,27.1583333333333
Trimeresurus_polygons,110.041666666667,20.9583333333333
Trimeresurus_albolabris,118.641666666667,25.8416666666667
